model_name,analysis_group,event_type,site,treatment_value,predicted_outcome_do_t,delta_vs_mean_treatment
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.14958049021184983,114.24181540994712,-7.8437230515913425
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.16456351531460137,113.11710731751414,-8.968431144024324
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.17954654041735288,111.99239922508116,-10.093139236457304
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.19452956552010442,110.86769113264818,-11.217847328890288
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.20951259062285596,109.7429830402152,-12.342555421323269
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.22449561572560747,108.61827494778221,-13.467263513756249
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.239478640828359,107.49356685534923,-14.591971606189233
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.2544616659311105,106.36885876291625,-15.716679698622213
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.26944469103386204,105.24415067048326,-16.841387791055194
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.2844277161366136,104.11944257805028,-17.96609588348818
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.2994107412393651,102.9947344856173,-19.09080397592116
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.31439376634211663,101.87002639318433,-20.215512068354137
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.3293767914448682,100.74531830075134,-21.340220160787123
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.3443598165476197,99.62061020831837,-22.4649282532201
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.3593428416503712,98.49590211588537,-23.589636345653084
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,-0.0002497608156655,44.62261750009156,2.022512678288626
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.014172657063734467,43.943028335185865,1.3429235133829314
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.028595074943134437,43.263439170280165,0.6633343484772366
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.0430174928225344,42.58385000537447,-0.016254816428457816
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.05743991070193437,41.90426084046878,-0.6958439813341526
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.07186232858133434,41.22467167556308,-1.3754331462398477
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.08628474646073431,40.54508251065739,-2.055022311145542
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.10070716434013428,39.865493345751695,-2.7346114760512372
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.11512958221953425,39.185904180846,-3.414200640956931
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.12955200009893422,38.5063150159403,-4.093789805862627
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.14397441797833418,37.82672585103461,-4.773378970768322
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.15839683585773415,37.14713668612892,-5.452968135674016
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.1728192537371341,36.467547521223224,-6.132557300579711
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.18724167161653407,35.787958356317525,-6.812146465485405
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.20166408949593406,35.10836919141183,-7.4917356303911005
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.21608650737533402,34.42878002650613,-8.171324795296794
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.230508925254734,33.74919086160044,-8.850913960202488
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.24493134313413395,33.06960169669475,-9.530503125108183
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.2593537610135339,32.390012531789054,-10.210092290013877
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.2737761788929339,31.710423366883358,-10.889681454919572
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.28819859677233384,31.03083420197766,-11.569270619825266
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.3026210146517338,30.35124503707197,-12.24885978473096
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.31704343253113376,29.671655872166276,-12.928448949636655
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.3314658504105337,28.99206670726058,-13.60803811454235
site_incidence__colon_and_rectum__total_effect,site,Incidence,Colon and Rectum,0.3458882682899337,28.312477542354888,-14.287627279448044
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,-0.0002497608156655,44.72701537431629,2.126910552513349
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.014172657063734467,44.01234723812704,1.412242416324101
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.028595074943134437,43.297679101937796,0.6975742801348529
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.0430174928225344,42.58301096574855,-0.017093856054394802
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.05743991070193437,41.868342829559296,-0.7317619922436428
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.07186232858133434,41.15367469337005,-1.4464301284328913
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.08628474646073431,40.439006557180804,-2.161098264622139
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.10070716434013428,39.72433842099156,-2.8757664008113872
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.11512958221953425,39.009670284802304,-3.5904345370006348
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.12955200009893422,38.29500214861306,-4.305102673189884
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.14397441797833418,37.58033401242381,-5.019770809379131
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.15839683585773415,36.86566587623456,-5.734438945568379
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.1728192537371341,36.15099774004531,-6.449107081757627
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.18724167161653407,35.436329603856066,-7.163775217946875
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.20166408949593406,34.72166146766682,-7.878443354136124
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.21608650737533402,34.006993331477574,-8.593111490325372
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.230508925254734,33.29232519528832,-9.30777962651462
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.24493134313413395,32.577657059099074,-10.022447762703866
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.2593537610135339,31.862988922909828,-10.737115898893114
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.2737761788929339,31.14832078672058,-11.451784035082362
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.28819859677233384,30.433652650531332,-12.16645217127161
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.3026210146517338,29.718984514342083,-12.881120307460858
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.31704343253113376,29.004316378152836,-13.595788443650106
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.3314658504105337,28.289648241963587,-14.310456579839354
site_incidence__colon_and_rectum__direct_effect,site,Incidence,Colon and Rectum,0.3458882682899337,27.57498010577434,-15.025124716028602
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,-0.0002497608156655,26.0117247260622,0.04231149260402238
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.014172657063734467,25.997655124376653,0.02824189091847332
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.028595074943134437,25.983585522691104,0.014172289232924263
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.0430174928225344,25.969515921005556,0.00010268754737521322
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.05743991070193437,25.955446319320004,-0.013966914138173844
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.07186232858133434,25.941376717634455,-0.028036515823722907
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.08628474646073431,25.927307115948906,-0.042106117509271956
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.10070716434013428,25.913237514263358,-0.05617571919482102
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.11512958221953425,25.89916791257781,-0.07024532088037008
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.12955200009893422,25.88509831089226,-0.08431492256591913
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.14397441797833418,25.871028709206712,-0.09838452425146818
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.15839683585773415,25.856959107521163,-0.11245412593701723
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.1728192537371341,25.84288950583561,-0.12652372762256628
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.18724167161653407,25.828819904150063,-0.14059332930811533
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.20166408949593406,25.814750302464514,-0.1546629309936644
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.21608650737533402,25.800680700778965,-0.16873253267921345
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.230508925254734,25.786611099093417,-0.1828021343647625
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.24493134313413395,25.772541497407868,-0.19687173605031155
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.2593537610135339,25.75847189572232,-0.2109413377358606
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.2737761788929339,25.74440229403677,-0.22501093942140965
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.28819859677233384,25.73033269235122,-0.2390805411069587
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.3026210146517338,25.71626309066567,-0.2531501427925078
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.31704343253113376,25.70219348898012,-0.26721974447805685
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.3314658504105337,25.688123887294573,-0.2812893461636059
site_incidence__melanomas_of_the_skin__total_effect,site,Incidence,Melanomas of the Skin,0.3458882682899337,25.674054285609024,-0.29535894784915495
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,-0.0002497608156655,26.033252572973318,0.06383933951513793
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.014172657063734467,26.01202443793085,0.04261120447267111
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.028595074943134437,25.990796302888384,0.02138306943020429
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.0430174928225344,25.969568167845917,0.0001549343877374783
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.05743991070193437,25.94834003280345,-0.02107320065472934
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.07186232858133434,25.927111897760984,-0.04230133569719617
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.08628474646073431,25.905883762718517,-0.06352947073966299
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.10070716434013428,25.88465562767605,-0.08475760578212982
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.11512958221953425,25.863427492633583,-0.10598574082459664
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.12955200009893422,25.842199357591117,-0.12721387586706345
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.14397441797833418,25.82097122254865,-0.14844201090953024
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.15839683585773415,25.79974308750618,-0.16967014595199706
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.1728192537371341,25.778514952463713,-0.19089828099446388
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.18724167161653407,25.757286817421246,-0.2121264160369307
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.20166408949593406,25.73605868237878,-0.23335455107939754
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.21608650737533402,25.714830547336312,-0.25458268612186435
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.230508925254734,25.693602412293846,-0.27581082116433114
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.24493134313413395,25.67237427725138,-0.297038956206798
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.2593537610135339,25.651146142208912,-0.3182670912492648
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.2737761788929339,25.629918007166445,-0.33949522629173157
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.28819859677233384,25.60868987212398,-0.3607233613341984
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.3026210146517338,25.58746173708151,-0.38195149637666526
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.31704343253113376,25.566233602039045,-0.40317963141913205
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.3314658504105337,25.545005466996578,-0.4244077664615989
site_incidence__melanomas_of_the_skin__direct_effect,site,Incidence,Melanomas of the Skin,0.3458882682899337,25.52377733195411,-0.4456359015040657
site_incidence__urinary_bladder__total_effect,site,Incidence,Urinary Bladder,-0.0002497608156655,20.716379039925194,0.5723388893605723
site_incidence__urinary_bladder__total_effect,site,Incidence,Urinary Bladder,0.013597610974815858,20.526168752226422,0.38212860166180057
site_incidence__urinary_bladder__total_effect,site,Incidence,Urinary Bladder,0.027444982765297218,20.33595846452765,0.1919183139630288
site_incidence__urinary_bladder__total_effect,site,Incidence,Urinary Bladder,0.04129235455577857,20.145748176828878,0.001708026264257091
site_incidence__urinary_bladder__total_effect,site,Incidence,Urinary Bladder,0.05513972634625993,19.955537889130106,-0.18850226143451465
